name,price,url
Emma,$12.95,https://www.glassesshop.com/eyeglasses/fm1552
Nancy,$19.95,https://www.glassesshop.com/eyeglasses/fp2267
Madison,$19.95,https://www.glassesshop.com/eyeglasses/fm1515
Waycross,$12.95,https://www.glassesshop.com/eyeglasses/fp2090
Gill,$12.95,https://www.glassesshop.com/eyeglasses/fm1593
Bellaire,$12.95,https://www.glassesshop.com/eyeglasses/fp2174
Americus,$12.95,https://www.glassesshop.com/eyeglasses/fp2082
Michelle,$19.95,https://www.glassesshop.com/eyeglasses/sup1173
Antoine,$29.95,https://www.glassesshop.com/eyeglasses/st0266
Frederic,$19.95,https://www.glassesshop.com/eyeglasses/fm1633
Elma,$29.95,https://www.glassesshop.com/eyeglasses/fm1613
Eric,$12.95,https://www.glassesshop.com/eyeglasses/fm1583
Rock,$19.95,https://www.glassesshop.com/eyeglasses/fp2430
Monica,$29.95,https://www.glassesshop.com/eyeglasses/sm0921
Garland,$29.95,https://www.glassesshop.com/eyeglasses/fz1450
Mamie,$12.95,https://www.glassesshop.com/eyeglasses/fm1563
Norfolk,$19.95,https://www.glassesshop.com/eyeglasses/fm1463
Mamie,$9.95,https://www.glassesshop.com/eyeglasses/fm1564
Ludington,$29.95,https://www.glassesshop.com/eyeglasses/ft0455
Mankato,$9.95,https://www.glassesshop.com/eyeglasses/fz1477
Hume,$19.95,https://www.glassesshop.com/eyeglasses/fz1299
Felix,$19.95,https://www.glassesshop.com/eyeglasses/fp1724
Winchester,$9.95,https://www.glassesshop.com/eyeglasses/fp1774
Astrid,$12.95,https://www.glassesshop.com/eyeglasses/fp1501
Joyce,$9.95,https://www.glassesshop.com/eyeglasses/fp1504
Laurie,$12.95,https://www.glassesshop.com/eyeglasses/fz1386
Attis,$12.95,https://www.glassesshop.com/eyeglasses/fm1393
Stephen,$9.95,https://www.glassesshop.com/eyeglasses/sm0898
Arlene,$9.95,https://www.glassesshop.com/eyeglasses/fp1764
Creston,$19.95,https://www.glassesshop.com/eyeglasses/fz1689
Zoe,$9.95,https://www.glassesshop.com/eyeglasses/fp1456
Astrid,$12.95,https://www.glassesshop.com/eyeglasses/fp1500
Buckeye,$9.95,https://www.glassesshop.com/eyeglasses/fz1093
Caroline,$9.95,https://www.glassesshop.com/eyeglasses/fm1588
Mandy,$12.95,https://www.glassesshop.com/eyeglasses/fz1087
Leigh,$5.95,https://www.glassesshop.com/eyeglasses/fz1368
Coolidge,$5.95,https://www.glassesshop.com/eyeglasses/fp1168
Bensenville,$5.95,https://www.glassesshop.com/eyeglasses/fp2070
Baltimore,$5.95,https://www.glassesshop.com/eyeglasses/fp2109
Janice,$5.95,https://www.glassesshop.com/eyeglasses/fp2228
Cumberland,$5.95,https://www.glassesshop.com/eyeglasses/fp2238
Rockville,$5.95,https://www.glassesshop.com/eyeglasses/fp2246
Orlando,$5.95,https://www.glassesshop.com/eyeglasses/fp2269
Chad,$9.95,https://www.glassesshop.com/eyeglasses/fm1577
Rainbow,$19.95,https://www.glassesshop.com/eyeglasses/fp2013
Jean,$24.95,https://www.glassesshop.com/eyeglasses/fp1719
Baldwin,$19.95,https://www.glassesshop.com/eyeglasses/fp1618
Butler,$19.95,https://www.glassesshop.com/eyeglasses/fp1841
Jean,$24.95,https://www.glassesshop.com/eyeglasses/fp1717
Fresno,$12.95,https://www.glassesshop.com/eyeglasses/fp2036
Megan,$29.95,https://www.glassesshop.com/eyeglasses/sup0828
Amelia,$34.95,https://www.glassesshop.com/eyeglasses/fm1468
Niki,$24.95,https://www.glassesshop.com/eyeglasses/fp2490
Lexingto,$19.95,https://www.glassesshop.com/eyeglasses/fp1694
Poppy,$29.95,https://www.glassesshop.com/eyeglasses/fz1573
Kissimmee,$12.95,https://www.glassesshop.com/eyeglasses/fz1561
Kissimmee,$12.95,https://www.glassesshop.com/eyeglasses/fz1561
Derrick,$24.95,https://www.glassesshop.com/eyeglasses/fp1661
Vogt,$29.95,https://www.glassesshop.com/eyeglasses/fz1320
Gulfport,$19.95,https://www.glassesshop.com/eyeglasses/fp2107
Niki,$24.95,https://www.glassesshop.com/eyeglasses/fp2489?page=2
Payne,$29.95,https://www.glassesshop.com/eyeglasses/fm1297?page=2
Isaiah,$19.95,https://www.glassesshop.com/eyeglasses/fp1642?page=2
Hyannis,$29.95,https://www.glassesshop.com/eyeglasses/fp1110?page=2
Annabelle,$24.95,https://www.glassesshop.com/eyeglasses/fp2086?page=2
Joplin,$24.95,https://www.glassesshop.com/eyeglasses/fz1492?page=2
Arlene,$24.95,https://www.glassesshop.com/eyeglasses/fp1763?page=2
Hedy,$29.95,https://www.glassesshop.com/eyeglasses/fz1734?page=2
Matthew,$39.95,https://www.glassesshop.com/eyeglasses/sm0752?page=2
Endicott,$29.95,https://www.glassesshop.com/eyeglasses/fz1392?page=2
Oberlin,$19.95,https://www.glassesshop.com/eyeglasses/fp2034?page=2
Hume,$29.95,https://www.glassesshop.com/eyeglasses/fz1297?page=2
Christian,$29.95,https://www.glassesshop.com/eyeglasses/sup0759?page=2
Bernardino,$24.95,https://www.glassesshop.com/eyeglasses/sup0749?page=2
Bruno,$19.95,https://www.glassesshop.com/eyeglasses/fp1508?page=2
Dove,$34.95,https://www.glassesshop.com/eyeglasses/fp1727?page=2
Lyndon,$19.95,https://www.glassesshop.com/eyeglasses/fm1284?page=2
Riverside,$19.95,https://www.glassesshop.com/eyeglasses/fm1384?page=3
Pangnirtung,$34.95,https://www.glassesshop.com/eyeglasses/sup1234?page=3
Zenobia,$24.94,https://www.glassesshop.com/eyeglasses/sup1230?page=3
Amos,$45.95,https://www.glassesshop.com/eyeglasses/fp2421?page=3
Rainbow,$19.95,https://www.glassesshop.com/eyeglasses/fp1658?page=3
Lambert,$39.95,https://www.glassesshop.com/eyeglasses/fm1089?page=3
Toledo,$24.95,https://www.glassesshop.com/eyeglasses/fm1609?page=3
Hedy,$29.95,https://www.glassesshop.com/eyeglasses/fz1607?page=3
Miranda,$19.95,https://www.glassesshop.com/eyeglasses/fp2325?page=3
Celeste,$34.95,https://www.glassesshop.com/eyeglasses/fm1471?page=3
Rochester,$29.95,https://www.glassesshop.com/eyeglasses/fm1263?page=3
Roanoke,$19.95,https://www.glassesshop.com/eyeglasses/sup1005?page=3
Kelowna,$19.95,https://www.glassesshop.com/eyeglasses/fp1409?page=3
BowlingGreen,$29.95,https://www.glassesshop.com/eyeglasses/fp0917?page=3
Osborn,$34.95,https://www.glassesshop.com/eyeglasses/fz1709?page=3
Niki,$24.95,https://www.glassesshop.com/eyeglasses/fp2488?page=3
Rockford,$44.95,https://www.glassesshop.com/eyeglasses/sup1096?page=3
Haggai,$24.95,https://www.glassesshop.com/eyeglasses/fp1775?page=4
Yardy,$24.95,https://www.glassesshop.com/eyeglasses/fp2479?page=4
Durham,$29.95,https://www.glassesshop.com/eyeglasses/fz1652?page=4
Averies,$19.95,https://www.glassesshop.com/eyeglasses/fp1828?page=4
Aurora,$29.95,https://www.glassesshop.com/eyeglasses/sup0796?page=4
Olive,$89.00,https://www.glassesshop.com/eyeglasses/fz1719?page=4
Cara,$24.95,https://www.glassesshop.com/eyeglasses/fm1627?page=4
Bloor,$12.95,https://www.glassesshop.com/eyeglasses/fp1919?page=4
Denise,$24.94,https://www.glassesshop.com/eyeglasses/fp2300?page=4
Muskogee,$29.95,https://www.glassesshop.com/eyeglasses/sup0897?page=4
Ethel,$24.95,https://www.glassesshop.com/eyeglasses/fp2544?page=4
Berger,$29.95,https://www.glassesshop.com/eyeglasses/fm1568?page=4
Novia,$19.95,https://www.glassesshop.com/eyeglasses/fp1697?page=4
Jean,$19.95,https://www.glassesshop.com/eyeglasses/fp1718?page=4
Grace,$29.95,https://www.glassesshop.com/eyeglasses/fz1592?page=4
Richmond,$19.95,https://www.glassesshop.com/eyeglasses/sup1081?page=4
Ogden,$24.95,https://www.glassesshop.com/eyeglasses/fp2165?page=4
Peak,$29.95,https://www.glassesshop.com/eyeglasses/fz1636?page=5
Jackson,$24.95,https://www.glassesshop.com/eyeglasses/fp2248?page=5
Benjamin,$29.95,https://www.glassesshop.com/eyeglasses/fm1466?page=5
Averies,$19.95,https://www.glassesshop.com/eyeglasses/fp1829?page=5
Ethel,$24.95,https://www.glassesshop.com/eyeglasses/fp2546?page=5
Audrey,$19.95,https://www.glassesshop.com/eyeglasses/fp2101?page=5
Torrance,$24.95,https://www.glassesshop.com/eyeglasses/fm1667?page=5
Cornelia,$24.95,https://www.glassesshop.com/eyeglasses/fp2344?page=5
Gene,$29.95,https://www.glassesshop.com/eyeglasses/sup0654?page=5
Derrick,$24.95,https://www.glassesshop.com/eyeglasses/fp1657?page=5
Hempstead,$19.95,https://www.glassesshop.com/eyeglasses/fp1808?page=5
Nodia,$29.95,https://www.glassesshop.com/eyeglasses/sup0700?page=5
Reno,$44.95,https://www.glassesshop.com/eyeglasses/fp1089?page=5
Bainbridge,$19.95,https://www.glassesshop.com/eyeglasses/fp2185?page=5
Hawthorn,$29.95,https://www.glassesshop.com/eyeglasses/fm1350?page=5
Lisa,$19.95,https://www.glassesshop.com/eyeglasses/fp2432?page=5
Lombard,$29.95,https://www.glassesshop.com/eyeglasses/fz1715?page=6
Evansville,$19.95,https://www.glassesshop.com/eyeglasses/fp1362?page=6
Acacia,$19.95,https://www.glassesshop.com/eyeglasses/fp1945?page=6
Woolf,$24.95,https://www.glassesshop.com/eyeglasses/fp2493?page=6
Newman,$19.95,https://www.glassesshop.com/eyeglasses/sup0908?page=6
Terre,$32.95,https://www.glassesshop.com/eyeglasses/rm0247?page=6
Rainbow,$19.95,https://www.glassesshop.com/eyeglasses/fp2015?page=6
Mankato,$29.95,https://www.glassesshop.com/eyeglasses/fz1476?page=6
Elijah,$29.95,https://www.glassesshop.com/eyeglasses/sm0821?page=6
Geraldine,$29.95,https://www.glassesshop.com/eyeglasses/sup1251?page=6
Niagara,$45.95,https://www.glassesshop.com/eyeglasses/ft0525?page=6
Torrance,$24.95,https://www.glassesshop.com/eyeglasses/fm1668?page=6
Torrance,$24.95,https://www.glassesshop.com/eyeglasses/fm1666?page=6
Nicole,$29.95,https://www.glassesshop.com/eyeglasses/fz1085?page=6
Isaiah,$19.95,https://www.glassesshop.com/eyeglasses/fp1644?page=6
Louise,$29.95,https://www.glassesshop.com/eyeglasses/fz1736?page=6
Sid,$34.95,https://www.glassesshop.com/eyeglasses/sup0510?page=7
Calaveras,$29.95,https://www.glassesshop.com/eyeglasses/fz1845?page=7
Robert,$39.95,https://www.glassesshop.com/eyeglasses/fp2289?page=7
Beach,$29.95,https://www.glassesshop.com/eyeglasses/sup0848?page=7
Avon,$44.95,https://www.glassesshop.com/eyeglasses/ft0549?page=7
Lina,$29.95,https://www.glassesshop.com/eyeglasses/fz1805?page=7
Annapolis,$29.95,https://www.glassesshop.com/eyeglasses/fz1811?page=7
Ellen,$54.95,https://www.glassesshop.com/eyeglasses/ft0473?page=7
Agnes,$29.95,https://www.glassesshop.com/eyeglasses/sup1134?page=7
Hamilton,$29.95,https://www.glassesshop.com/eyeglasses/fp2368?page=7
Hayden,$24.95,https://www.glassesshop.com/eyeglasses/fp1240?page=7
Linda,$29.95,https://www.glassesshop.com/eyeglasses/fp2416?page=7
Hughes,$44.95,https://www.glassesshop.com/eyeglasses/ft0280?page=7
Gustave,$35.95,https://www.glassesshop.com/eyeglasses/fz1883?page=7
Anaheim,$29.95,https://www.glassesshop.com/eyeglasses/sup0736?page=7
Augustine,$34.95,https://www.glassesshop.com/eyeglasses/fm1488?page=7
Page,$29.95,https://www.glassesshop.com/eyeglasses/fp2524?page=8
Berger,$29.95,https://www.glassesshop.com/eyeglasses/fm1567?page=8
Caroline,$19.95,https://www.glassesshop.com/eyeglasses/fm1590?page=8
Karen,$29.95,https://www.glassesshop.com/eyeglasses/sup1194?page=8
Barret,$29.95,https://www.glassesshop.com/eyeglasses/fm1566?page=8
Carrie,$24.95,https://www.glassesshop.com/eyeglasses/fm1252?page=8
Love,$44.95,https://www.glassesshop.com/eyeglasses/fz1725?page=8
Mark,$29.95,https://www.glassesshop.com/eyeglasses/sm0936?page=8
Vineland,$19.95,https://www.glassesshop.com/eyeglasses/fp2284?page=8
Clementine,$24.95,https://www.glassesshop.com/eyeglasses/sup1156?page=8
Clark,$54.95,https://www.glassesshop.com/eyeglasses/ft0482?page=8
Salinas,$24.95,https://www.glassesshop.com/eyeglasses/fp2124?page=8
Mason,$29.95,https://www.glassesshop.com/eyeglasses/fp1639?page=8
Sonoma,$24.95,https://www.glassesshop.com/eyeglasses/fm1572?page=8
Freda,$19.95,https://www.glassesshop.com/eyeglasses/fp2455?page=8
NewHaven,$29.95,https://www.glassesshop.com/eyeglasses/fz1555?page=9
Sarah,$24.95,https://www.glassesshop.com/eyeglasses/sup1084?page=9
Harold,$35.95,https://www.glassesshop.com/eyeglasses/rm0302?page=9
Gloversville,$19.95,https://www.glassesshop.com/eyeglasses/fp1810?page=9
Cumberland,$12.95,https://www.glassesshop.com/eyeglasses/fp2236?page=9
Margaret,$19.95,https://www.glassesshop.com/eyeglasses/fp2380?page=9
Gloria,$24.95,https://www.glassesshop.com/eyeglasses/fm1618?page=9
Lansing,$29.95,https://www.glassesshop.com/eyeglasses/fz1629?page=9
Carllyle,$54.95,https://www.glassesshop.com/eyeglasses/ft0246?page=9
Westlake,$44.95,https://www.glassesshop.com/eyeglasses/fz1743?page=9
Madeline,$29.95,https://www.glassesshop.com/eyeglasses/fp2259?page=9
Park,$19.95,https://www.glassesshop.com/eyeglasses/fp2275?page=9
Sarasota,$29.95,https://www.glassesshop.com/eyeglasses/sup0798?page=8
Helen,$19.95,https://www.glassesshop.com/eyeglasses/fm1599?page=9
Deborah,$29.95,https://www.glassesshop.com/eyeglasses/sup1243?page=9
Yule,$19.95,https://www.glassesshop.com/eyeglasses/fp1908?page=9
Carmelita,$54.95,https://www.glassesshop.com/eyeglasses/ft0319?page=9
Everett,$34.95,https://www.glassesshop.com/eyeglasses/fz1528?page=9
Windsor,$19.95,https://www.glassesshop.com/eyeglasses/fp2213?page=9
Joanne,$19.95,https://www.glassesshop.com/eyeglasses/fm1637?page=9
Love,$44.95,https://www.glassesshop.com/eyeglasses/fz1723?page=9
Hubbard,$19.95,https://www.glassesshop.com/eyeglasses/fp1781?page=9
Andrea,$29.95,https://www.glassesshop.com/eyeglasses/fp2517?page=9
Ansel,$19.95,https://www.glassesshop.com/eyeglasses/fm1308?page=9
Annapolis,$29.95,https://www.glassesshop.com/eyeglasses/fz1812?page=9
Chad,$19.95,https://www.glassesshop.com/eyeglasses/fm1576?page=9
Joanne,$19.95,https://www.glassesshop.com/eyeglasses/fm1641?page=9
Persol,$19.95,https://www.glassesshop.com/eyeglasses/fp1858?page=9
Grove,$29.95,https://www.glassesshop.com/eyeglasses/fp2220?page=9
Fanny,$29.95,https://www.glassesshop.com/eyeglasses/sup1248?page=9
Manhattan,$44.95,https://www.glassesshop.com/eyeglasses/ft0424?page=9
Joanna,$19.95,https://www.glassesshop.com/eyeglasses/fp2374?page=9
LaSalle,$19.95,https://www.glassesshop.com/eyeglasses/fp2052?page=9
Winchester,$19.95,https://www.glassesshop.com/eyeglasses/fp1771?page=10
Edgar,$35.95,https://www.glassesshop.com/eyeglasses/fm1452?page=10
Lubbock,$24.95,https://www.glassesshop.com/eyeglasses/fp2178?page=10
Adela,$54.95,https://www.glassesshop.com/eyeglasses/rm0293?page=10
Elva,$24.95,https://www.glassesshop.com/eyeglasses/fp2450?page=10
Constance,$29.95,https://www.glassesshop.com/eyeglasses/fz1879?page=10
Hume,$29.95,https://www.glassesshop.com/eyeglasses/fz1298?page=10
Mavis,$29.95,https://www.glassesshop.com/eyeglasses/fp2438?page=10
Valdosta,$29.95,https://www.glassesshop.com/eyeglasses/sup1197?page=10
Bevis,$79.00,https://www.glassesshop.com/eyeglasses/fm1495?page=10
Wilcox,$24.95,https://www.glassesshop.com/eyeglasses/fp2495?page=10
Richard,$49.95,https://www.glassesshop.com/eyeglasses/ft0568?page=9
Alpine,$29.95,https://www.glassesshop.com/eyeglasses/fz1854?page=10
Igemar,$29.95,https://www.glassesshop.com/eyeglasses/fm1258?page=9
Water,$29.95,https://www.glassesshop.com/eyeglasses/fp2467?page=10
Malcolm,$39.95,https://www.glassesshop.com/eyeglasses/ft0214?page=11
Southey,$34.95,https://www.glassesshop.com/eyeglasses/fz1781?page=11
Averies,$19.95,https://www.glassesshop.com/eyeglasses/fp1830?page=10
Edith,$24.95,https://www.glassesshop.com/eyeglasses/fp2543?page=11
LaSalle,$19.95,https://www.glassesshop.com/eyeglasses/fp2051?page=11
Elsie,$24.95,https://www.glassesshop.com/eyeglasses/sup1181?page=11
Asheboro,$29.95,https://www.glassesshop.com/eyeglasses/fz1579?page=11
Fay,$44.95,https://www.glassesshop.com/eyeglasses/sup0972?page=11
Kelowna,$19.95,https://www.glassesshop.com/eyeglasses/fp1411?page=11
Barlow,$29.95,https://www.glassesshop.com/eyeglasses/sm0932?page=11
Gene,$29.95,https://www.glassesshop.com/eyeglasses/sup0653?page=11
Milwaukee,$29.95,https://www.glassesshop.com/eyeglasses/fm1665?page=11
Annapolis,$29.95,https://www.glassesshop.com/eyeglasses/fz1813?page=11
Olga,$34.95,https://www.glassesshop.com/eyeglasses/fp1720?page=11
Marian,$29.95,https://www.glassesshop.com/eyeglasses/fz1691?page=11
Huggins,$39.95,https://www.glassesshop.com/eyeglasses/ft0276?page=11
Joanne,$19.95,https://www.glassesshop.com/eyeglasses/fm1640?page=11
Winchester,$19.95,https://www.glassesshop.com/eyeglasses/fp1773?page=12
Williamsburg,$29.95,https://www.glassesshop.com/eyeglasses/sup1095?page=12
Spring,$24.95,https://www.glassesshop.com/eyeglasses/sup0921?page=12
Jill,$19.95,https://www.glassesshop.com/eyeglasses/fp2505?page=12
Benjamin,$29.95,https://www.glassesshop.com/eyeglasses/fm1467?page=12
Bennett,$29.95,https://www.glassesshop.com/eyeglasses/sup1048?page=12
Mill,$64.95,https://www.glassesshop.com/eyeglasses/ft0444?page=12
Charlotte,$29.95,https://www.glassesshop.com/eyeglasses/sup1216?page=12
Kristin,$29.95,https://www.glassesshop.com/eyeglasses/fp2410?page=12
Frederic,$34.95,https://www.glassesshop.com/eyeglasses/fm1634?page=12
Barlow,$29.95,https://www.glassesshop.com/eyeglasses/sm0934?page=12
McAlester,$29.95,https://www.glassesshop.com/eyeglasses/fp2362?page=12
Avon,$44.95,https://www.glassesshop.com/eyeglasses/ft0547?page=12
Kama,$24.95,https://www.glassesshop.com/eyeglasses/fp2552?page=12
Mavis,$29.95,https://www.glassesshop.com/eyeglasses/fp2439?page=12
Rolando,$29.95,https://www.glassesshop.com/eyeglasses/sup0887?page=12
Pendleton,$29.95,https://www.glassesshop.com/eyeglasses/fp2206?page=12
Barstow,$29.95,https://www.glassesshop.com/eyeglasses/sup1089?page=12
Lauren,$29.95,https://www.glassesshop.com/eyeglasses/sup1116?page=12
Burbank,$24.95,https://www.glassesshop.com/eyeglasses/fz1759?page=13
Phoebe,$29.95,https://www.glassesshop.com/eyeglasses/fz1788?page=13
TerreHaute,$19.95,https://www.glassesshop.com/eyeglasses/sup1204?page=13
Salisbury,$19.95,https://www.glassesshop.com/eyeglasses/fp2104?page=13
Eric,$29.95,https://www.glassesshop.com/eyeglasses/fm1582?page=13
Clark,$54.95,https://www.glassesshop.com/eyeglasses/ft0481?page=13
Bertha,$34.95,https://www.glassesshop.com/eyeglasses/fz1712?page=13
Tabitha,$19.95,https://www.glassesshop.com/eyeglasses/sup1069?page=13
Elma,$39.95,https://www.glassesshop.com/eyeglasses/fm1611?page=13
Morning,$29.95,https://www.glassesshop.com/eyeglasses/fz1745?page=13
Cornelia,$24.95,https://www.glassesshop.com/eyeglasses/fp2343?page=13
Nina,$29.95,https://www.glassesshop.com/eyeglasses/fz1791?page=13
James,$39.95,https://www.glassesshop.com/eyeglasses/fm1085?page=13
DelRio,$29.95,https://www.glassesshop.com/eyeglasses/fz1701?page=13
Elma,$39.95,https://www.glassesshop.com/eyeglasses/fm1612?page=13
Barlow,$29.95,https://www.glassesshop.com/eyeglasses/sm0933?page=13
Reuben,$29.95,https://www.glassesshop.com/eyeglasses/fz1784?page=13
Theresa,$24.95,https://www.glassesshop.com/eyeglasses/fp2499?page=13
Sacramento,$24.95,https://www.glassesshop.com/eyeglasses/fz1764?page=13
Smith,$29.95,https://www.glassesshop.com/eyeglasses/fm1416?page=13
Cecilia,$24.95,https://www.glassesshop.com/eyeglasses/fp2337?page=13
Jacqueline,$35.95,https://www.glassesshop.com/eyeglasses/fz1889?page=13
Paine clip-on,$44.95,https://www.glassesshop.com/eyeglasses/fp1134?page=13
Mavis,$29.95,https://www.glassesshop.com/eyeglasses/fp2459?page=13
Crescent,$29.95,https://www.glassesshop.com/eyeglasses/fz1837?page=13
Elsie,$24.95,https://www.glassesshop.com/eyeglasses/sup1182?page=13
Kissimmee,$29.95,https://www.glassesshop.com/eyeglasses/fz1560?page=13
Lambert,$39.95,https://www.glassesshop.com/eyeglasses/fm1088?page=13
Park,$19.95,https://www.glassesshop.com/eyeglasses/fp2277?page=14
Bertha,$34.95,https://www.glassesshop.com/eyeglasses/fz1711?page=14
Fanny,$29.95,https://www.glassesshop.com/eyeglasses/sup1247?page=14
Hedda,$45.95,https://www.glassesshop.com/eyeglasses/ft0537?page=14
Evangeline,$19.95,https://www.glassesshop.com/eyeglasses/fp2161?page=14
Dubuque,$29.95,https://www.glassesshop.com/eyeglasses/fz1685?page=14
Richfield,$29.95,https://www.glassesshop.com/eyeglasses/rm0308?page=14
Felix,$39.95,https://www.glassesshop.com/eyeglasses/fp1725?page=14
Morgan,$29.95,https://www.glassesshop.com/eyeglasses/sup0655?page=14
Norwalk,$29.95,https://www.glassesshop.com/eyeglasses/fz1539?page=14
Emma,$19.95,https://www.glassesshop.com/eyeglasses/fm1550?page=14
Denton,$29.95,https://www.glassesshop.com/eyeglasses/sup1062?page=14
Burbank,$24.95,https://www.glassesshop.com/eyeglasses/fz1758?page=14
Yardy,$24.95,https://www.glassesshop.com/eyeglasses/fp2480?page=14
Milwaukee,$29.95,https://www.glassesshop.com/eyeglasses/fm1662?page=14
Page,$29.95,https://www.glassesshop.com/eyeglasses/fp2523?page=15
Encino,$29.95,https://www.glassesshop.com/eyeglasses/sup1131?page=14
Marietta,$34.95,https://www.glassesshop.com/eyeglasses/sup1079?page=14
Margaret,$19.95,https://www.glassesshop.com/eyeglasses/fp2379?page=15
Abbott,$49.95,https://www.glassesshop.com/eyeglasses/ft0509?page=15
Arcadia,$19.95,https://www.glassesshop.com/eyeglasses/fz1546?page=15
Union,$79.00,https://www.glassesshop.com/eyeglasses/fz1732?page=15
Birmingham,$24.95,https://www.glassesshop.com/eyeglasses/fp2387?page=15
Antoine,$49.95,https://www.glassesshop.com/eyeglasses/st0267?page=15
Beverly,$19.95,https://www.glassesshop.com/eyeglasses/fm1649?page=15
Amanda,$45.95,https://www.glassesshop.com/eyeglasses/fz1865?page=15
Southey,$34.95,https://www.glassesshop.com/eyeglasses/fz1777?page=15
Martinez,$29.95,https://www.glassesshop.com/eyeglasses/fz1841?page=15
Warrenville,$49.95,https://www.glassesshop.com/eyeglasses/ft0565?page=15
Wanda,$24.95,https://www.glassesshop.com/eyeglasses/sup1008?page=15
Benjamin,$29.95,https://www.glassesshop.com/eyeglasses/fm1465?page=15
Simona,$24.95,https://www.glassesshop.com/eyeglasses/fp2167?page=15
Montgomery,$24.95,https://www.glassesshop.com/eyeglasses/fp2392?page=15
Beryl,$29.95,https://www.glassesshop.com/eyeglasses/sup1262?page=16
Anniston,$49.95,https://www.glassesshop.com/eyeglasses/ft0449?page=15
Gabrielle,$39.95,https://www.glassesshop.com/eyeglasses/ft0560?page=16
Kama,$24.95,https://www.glassesshop.com/eyeglasses/fp2553?page=16
Blair,$29.95,https://www.glassesshop.com/eyeglasses/fm1656?page=16
Oswald,$19.95,https://www.glassesshop.com/eyeglasses/fp1741?page=16
Morehead,$19.95,https://www.glassesshop.com/eyeglasses/sup0990?page=16
Julia,$24.95,https://www.glassesshop.com/eyeglasses/fp2095?page=16
Veromca,$29.95,https://www.glassesshop.com/eyeglasses/sup1120?page=16
Barstow,$29.95,https://www.glassesshop.com/eyeglasses/sup1091?page=16
Bridget,$29.95,https://www.glassesshop.com/eyeglasses/sup1171?page=16
Walla,$44.95,https://www.glassesshop.com/eyeglasses/ft0422?page=16
Bridgeport,$34.95,https://www.glassesshop.com/eyeglasses/fp2180?page=16
Herndon,$29.95,https://www.glassesshop.com/eyeglasses/sup1118?page=16
Renata,$24.95,https://www.glassesshop.com/eyeglasses/sup1150?page=16
Clara,$24.95,https://www.glassesshop.com/eyeglasses/fp2464?page=16
Covina,$29.95,https://www.glassesshop.com/eyeglasses/fz1823?page=16
Christ,$29.95,https://www.glassesshop.com/eyeglasses/fp2537?page=16
Ziv,$24.95,https://www.glassesshop.com/eyeglasses/fp2476?page=16
Imagine,$29.95,https://www.glassesshop.com/eyeglasses/sup1164?page=17
Camden,$44.95,https://www.glassesshop.com/eyeglasses/ft0552?page=17
Wood,$29.95,https://www.glassesshop.com/eyeglasses/fp1282?page=16
Eleanore,$24.95,https://www.glassesshop.com/eyeglasses/fp2117?page=16
Dorado,$24.95,https://www.glassesshop.com/eyeglasses/fp2426?page=17
Odelia,$24.95,https://www.glassesshop.com/eyeglasses/sup1144?page=17
Bobosa,$29.95,https://www.glassesshop.com/eyeglasses/fz1374?page=17
Aries,$29.95,https://www.glassesshop.com/eyeglasses/fm1430?page=17
Racine,$44.95,https://www.glassesshop.com/eyeglasses/ft0386?page=17
Gladstone,$44.95,https://www.glassesshop.com/eyeglasses/sup0895?page=17
Arad,$34.95,https://www.glassesshop.com/eyeglasses/fp2315?page=17
Jonesboro,$34.95,https://www.glassesshop.com/eyeglasses/sup0955?page=17
Bradley,$59.95,https://www.glassesshop.com/eyeglasses/ft0436?page=17
Moira,$29.95,https://www.glassesshop.com/eyeglasses/sup1040?page=17
Vacation,$29.95,https://www.glassesshop.com/eyeglasses/sup1167?page=17
Sandra,$29.95,https://www.glassesshop.com/eyeglasses/sup1220?page=17
Jefferson,$19.95,https://www.glassesshop.com/eyeglasses/fm1632?page=17
Beaumont,$24.95,https://www.glassesshop.com/eyeglasses/fp2423?page=17
Tower,$19.95,https://www.glassesshop.com/eyeglasses/fp2329?page=18
Union,$79.00,https://www.glassesshop.com/eyeglasses/fz1730?page=18
Jenny,$29.95,https://www.glassesshop.com/eyeglasses/fp2403?page=18
Memphis,$29.95,https://www.glassesshop.com/eyeglasses/fz1741?page=18
Hartford,$24.95,https://www.glassesshop.com/eyeglasses/fp2079?page=18
Marian,$29.95,https://www.glassesshop.com/eyeglasses/fz1692?page=18
Rainbow,$19.95,https://www.glassesshop.com/eyeglasses/fp2016?page=18
Vineland,$19.95,https://www.glassesshop.com/eyeglasses/fp2282?page=18
Reno,$44.95,https://www.glassesshop.com/eyeglasses/fp1087?page=18
Steven,$34.95,https://www.glassesshop.com/eyeglasses/fz1773?page=18
Amos,$45.95,https://www.glassesshop.com/eyeglasses/fp2420?page=18
Blair,$29.95,https://www.glassesshop.com/eyeglasses/fm1657?page=18
Jonesboro,$34.95,https://www.glassesshop.com/eyeglasses/sup0956?page=18
Olive,$89.00,https://www.glassesshop.com/eyeglasses/fz1717?page=18
Elaine,$39.95,https://www.glassesshop.com/eyeglasses/sm0889?page=18
Osborn,$34.95,https://www.glassesshop.com/eyeglasses/fz1710?page=18
Jodian,$34.95,https://www.glassesshop.com/eyeglasses/fp2312?page=19
Jenny,$29.95,https://www.glassesshop.com/eyeglasses/fp2401?page=19
Joa,$29.95,https://www.glassesshop.com/eyeglasses/sup1039?page=19
